,Price,Km,Power,Year,Gas,Transmission,URL
37,19.990,125.000,136,2017,Diesel,Automatik,/angebote/mercedes-benz-c-200-d-t-9g-avantgarde-led-comand-pano-burmeste-diesel-weiss-4ae8192b-18fb-4ed1-9e9b-9eb22fd8d1e4
38,24.980,105.707,194,2018,Diesel,Automatik,/angebote/mercedes-benz-c-220-c-klasse-t-modell-c-220-d-t-diesel-grau-4f9ba5cf-a825-4eb6-a657-4cb177c3f357
39,37.990,63.000,367,2017,Benzin,Automatik,/angebote/mercedes-benz-c-43-amg-t-amg-performance-4matic-9g-head-up-pano-benzin-schwarz-762d5d62-3878-4acb-a7a0-4995e88505fc
40,23.780,144.676,194,2019,Diesel,Automatik,/angebote/mercedes-benz-c-220-c-klasse-t-modell-c-220-d-t-diesel-blau-611e7f7f-fd24-4bfa-9a6d-64d2f416f4b7
41,19.199,144.100,184,2016,Benzin,Schaltgetriebe,/angebote/mercedes-benz-c-200-c-klasse-t-modell-avantgarde-benzin-silber-b8aa5c02-64c1-43eb-8daf-d44705808a1e
42,29.980,91.150,333,2017,Benzin,Automatik,/angebote/mercedes-benz-c-400-c-klasse-t-modell-c-400-4matic-t-benzin-schwarz-7a1cee66-e72d-4e7d-9781-6698e41b967e
43,17.580,208.914,136,2017,Diesel,Automatik,/angebote/mercedes-benz-c-200-c-klasse-t-modell-c-200-d-g-tronic-plus-t-diesel-blau-2ecb5dd1-2764-45db-9ac2-29f6a1bfbb53
44,21.780,202.874,194,2018,Diesel,Automatik,/angebote/mercedes-benz-c-220-c-klasse-t-modell-c-220-d-t-diesel-gruen-963f08b8-b750-4e47-b10b-c8ba65e205dc
45,18.500,48.500,184,2016,Benzin,Schaltgetriebe,/angebote/mercedes-benz-c-200-c-200-t-exclusive-benzin-grau-885acb4d-4293-426e-afae-716cf4f2179f
46,16.990,132.000,136,2017,Diesel,Automatik,/angebote/mercedes-benz-c-200-c200d-9g-tronic-plus-t-modell-navi-klimaaut-ahk-diesel-schwarz-74158642-437c-46b0-84f1-1062342bba8d
